# algorithm	order	size	timeNs
QuicksortVariant1(pivot: MIDDLE)	ascending	16777216	128376750
QuicksortVariant1(pivot: MIDDLE)	ascending	33554432	266639292
QuicksortVariant1(pivot: MIDDLE)	ascending	67108864	542187875
QuicksortVariant1(pivot: MIDDLE)	ascending	134217728	1138239709
QuicksortVariant1(pivot: MIDDLE)	ascending	268435456	2297696208
QuicksortVariant1(pivot: MIDDLE)	descending	1024	10041
QuicksortVariant1(pivot: MIDDLE)	descending	2048	13917
QuicksortVariant1(pivot: MIDDLE)	descending	4096	31791
QuicksortVariant1(pivot: MIDDLE)	descending	8192	51041
QuicksortVariant1(pivot: MIDDLE)	descending	16384	99125
QuicksortVariant1(pivot: MIDDLE)	descending	32768	201417
QuicksortVariant1(pivot: MIDDLE)	descending	65536	418334
QuicksortVariant1(pivot: MIDDLE)	descending	131072	873209
QuicksortVariant1(pivot: MIDDLE)	descending	262144	1849292
QuicksortVariant1(pivot: MIDDLE)	descending	524288	3678458
QuicksortVariant1(pivot: MIDDLE)	descending	1048576	7786250
QuicksortVariant1(pivot: MIDDLE)	descending	2097152	15951709
QuicksortVariant1(pivot: MIDDLE)	descending	4194304	33818500
QuicksortVariant1(pivot: MIDDLE)	descending	8388608	70610500
QuicksortVariant1(pivot: MIDDLE)	descending	16777216	144701959
QuicksortVariant1(pivot: MIDDLE)	descending	33554432	298525250
QuicksortVariant1(pivot: MIDDLE)	descending	67108864	610364041
QuicksortVariant1(pivot: MIDDLE)	descending	134217728	1258655125
QuicksortVariant1(pivot: MIDDLE)	descending	268435456	2627484084
QuicksortVariant1(pivot: MEDIAN3)	random	1024	43875
QuicksortVariant1(pivot: MEDIAN3)	random	2048	73250
QuicksortVariant1(pivot: MEDIAN3)	random	4096	151583
QuicksortVariant1(pivot: MEDIAN3)	random	8192	306750
QuicksortVariant1(pivot: MEDIAN3)	random	16384	653042
QuicksortVariant1(pivot: MEDIAN3)	random	32768	1353708
QuicksortVariant1(pivot: MEDIAN3)	random	65536	2861416
QuicksortVariant1(pivot: MEDIAN3)	random	131072	5982791
QuicksortVariant1(pivot: MEDIAN3)	random	262144	12646500
QuicksortVariant1(pivot: MEDIAN3)	random	524288	26685666
QuicksortVariant1(pivot: MEDIAN3)	random	1048576	55333333
QuicksortVariant1(pivot: MEDIAN3)	random	2097152	114381792
QuicksortVariant1(pivot: MEDIAN3)	random	4194304	239647041
QuicksortVariant1(pivot: MEDIAN3)	random	8388608	500510875
QuicksortVariant1(pivot: MEDIAN3)	random	16777216	1032899000
QuicksortVariant1(pivot: MEDIAN3)	random	33554432	2111828750
QuicksortVariant1(pivot: MEDIAN3)	random	67108864	4372045416
QuicksortVariant1(pivot: MEDIAN3)	random	134217728	9485512250
QuicksortVariant1(pivot: MEDIAN3)	random	268435456	19364495250
QuicksortVariant1(pivot: MEDIAN3)	ascending	1024	9250
QuicksortVariant1(pivot: MEDIAN3)	ascending	2048	14709
QuicksortVariant1(pivot: MEDIAN3)	ascending	4096	27250
QuicksortVariant1(pivot: MEDIAN3)	ascending	8192	55542
QuicksortVariant1(pivot: MEDIAN3)	ascending	16384	107042
QuicksortVariant1(pivot: MEDIAN3)	ascending	32768	238083
QuicksortVariant1(pivot: MEDIAN3)	ascending	65536	453625
QuicksortVariant1(pivot: MEDIAN3)	ascending	131072	957041
QuicksortVariant1(pivot: MEDIAN3)	ascending	262144	2011959
QuicksortVariant1(pivot: MEDIAN3)	ascending	524288	3884834
QuicksortVariant1(pivot: MEDIAN3)	ascending	1048576	8826750
QuicksortVariant1(pivot: MEDIAN3)	ascending	2097152	18668084
QuicksortVariant1(pivot: MEDIAN3)	ascending	4194304	36179583
QuicksortVariant1(pivot: MEDIAN3)	ascending	8388608	79450000
QuicksortVariant1(pivot: MEDIAN3)	ascending	16777216	156947958
QuicksortVariant1(pivot: MEDIAN3)	ascending	33554432	341764333
QuicksortVariant1(pivot: MEDIAN3)	ascending	67108864	685219542
QuicksortVariant1(pivot: MEDIAN3)	ascending	134217728	1457531083
QuicksortVariant1(pivot: MEDIAN3)	ascending	268435456	2872339500
QuicksortVariant1(pivot: MEDIAN3)	descending	1024	11041
QuicksortVariant1(pivot: MEDIAN3)	descending	2048	16666
QuicksortVariant1(pivot: MEDIAN3)	descending	4096	30792
QuicksortVariant1(pivot: MEDIAN3)	descending	8192	62791
QuicksortVariant1(pivot: MEDIAN3)	descending	16384	119875
QuicksortVariant1(pivot: MEDIAN3)	descending	32768	236791
QuicksortVariant1(pivot: MEDIAN3)	descending	65536	466750
QuicksortVariant1(pivot: MEDIAN3)	descending	131072	904083
QuicksortVariant1(pivot: MEDIAN3)	descending	262144	1896541
QuicksortVariant1(pivot: MEDIAN3)	descending	524288	4570542
QuicksortVariant1(pivot: MEDIAN3)	descending	1048576	9602500
QuicksortVariant1(pivot: MEDIAN3)	descending	2097152	18538292
QuicksortVariant1(pivot: MEDIAN3)	descending	4194304	37606125
QuicksortVariant1(pivot: MEDIAN3)	descending	8388608	77626875
QuicksortVariant1(pivot: MEDIAN3)	descending	16777216	158649708
QuicksortVariant1(pivot: MEDIAN3)	descending	33554432	331562334
QuicksortVariant1(pivot: MEDIAN3)	descending	67108864	672947708
QuicksortVariant1(pivot: MEDIAN3)	descending	134217728	1372564916
QuicksortVariant1(pivot: MEDIAN3)	descending	268435456	2771669833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1024	25875
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2048	57416
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4096	107834
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8192	242209
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16384	465750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	32768	1012792
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	65536	2153667
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	131072	4634250
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	262144	9840917
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	524288	20352167
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1048576	44326583
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2097152	92866000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4194304	188587667
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8388608	415363375
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16777216	839326750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	33554432	1801024334
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	67108864	3720232208
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	134217728	7807881292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	268435456	15912089917
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1024	5542
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2048	8542
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4096	17000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8192	27291
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	16384	61708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	32768	118292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	65536	235708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	131072	499250
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	262144	1056292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	524288	2190833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1048576	4572000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2097152	9933417
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4194304	20615583
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8388608	44356875
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	16777216	90785750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	33554432	190875750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	67108864	393058167
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	134217728	834621125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	268435456	1713460083
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	1024	6708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	2048	8750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	4096	15417
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	8192	40000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	16384	61958
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	32768	131500
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	65536	302375
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	131072	564333
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	262144	1300833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	524288	2471292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	1048576	5112958
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	2097152	11284291
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	4194304	22335292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	8388608	48555000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	16777216	98228958
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	33554432	209389458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	67108864	423120125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	134217728	904080625
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	268435456	1819971125
DualPivotQuicksort(pivot: THIRDS)	random	1024	32916
DualPivotQuicksort(pivot: THIRDS)	random	2048	70458
DualPivotQuicksort(pivot: THIRDS)	random	4096	124959
DualPivotQuicksort(pivot: THIRDS)	random	8192	266083
DualPivotQuicksort(pivot: THIRDS)	random	16384	560083
DualPivotQuicksort(pivot: THIRDS)	random	32768	1201708
DualPivotQuicksort(pivot: THIRDS)	random	65536	2611334
DualPivotQuicksort(pivot: THIRDS)	random	131072	5352334
DualPivotQuicksort(pivot: THIRDS)	random	262144	11046916
DualPivotQuicksort(pivot: THIRDS)	random	524288	23427084
DualPivotQuicksort(pivot: THIRDS)	random	1048576	49720666
DualPivotQuicksort(pivot: THIRDS)	random	2097152	103886584
DualPivotQuicksort(pivot: THIRDS)	random	4194304	213214958
DualPivotQuicksort(pivot: THIRDS)	random	8388608	441965833
DualPivotQuicksort(pivot: THIRDS)	random	16777216	921221292
DualPivotQuicksort(pivot: THIRDS)	random	33554432	1924530500
DualPivotQuicksort(pivot: THIRDS)	random	67108864	4008069250
DualPivotQuicksort(pivot: THIRDS)	random	134217728	8272149958
DualPivotQuicksort(pivot: THIRDS)	random	268435456	17047445583
DualPivotQuicksort(pivot: THIRDS)	ascending	1024	9167
DualPivotQuicksort(pivot: THIRDS)	ascending	2048	20208
DualPivotQuicksort(pivot: THIRDS)	ascending	4096	22000
DualPivotQuicksort(pivot: THIRDS)	ascending	8192	51250
DualPivotQuicksort(pivot: THIRDS)	ascending	16384	95875
DualPivotQuicksort(pivot: THIRDS)	ascending	32768	171834
DualPivotQuicksort(pivot: THIRDS)	ascending	65536	413750
DualPivotQuicksort(pivot: THIRDS)	ascending	131072	816125
DualPivotQuicksort(pivot: THIRDS)	ascending	262144	1615833
DualPivotQuicksort(pivot: THIRDS)	ascending	524288	3909167
DualPivotQuicksort(pivot: THIRDS)	ascending	1048576	7500125
DualPivotQuicksort(pivot: THIRDS)	ascending	2097152	16210125
DualPivotQuicksort(pivot: THIRDS)	ascending	4194304	35837125
DualPivotQuicksort(pivot: THIRDS)	ascending	8388608	70813875
DualPivotQuicksort(pivot: THIRDS)	ascending	16777216	150671833
DualPivotQuicksort(pivot: THIRDS)	ascending	33554432	300911208
DualPivotQuicksort(pivot: THIRDS)	ascending	67108864	637256958
DualPivotQuicksort(pivot: THIRDS)	ascending	134217728	1351515500
DualPivotQuicksort(pivot: THIRDS)	ascending	268435456	2677161916
DualPivotQuicksort(pivot: THIRDS)	descending	1024	11333
DualPivotQuicksort(pivot: THIRDS)	descending	2048	16666
DualPivotQuicksort(pivot: THIRDS)	descending	4096	31459
DualPivotQuicksort(pivot: THIRDS)	descending	8192	50125
DualPivotQuicksort(pivot: THIRDS)	descending	16384	102709
DualPivotQuicksort(pivot: THIRDS)	descending	32768	179458
DualPivotQuicksort(pivot: THIRDS)	descending	65536	420875
DualPivotQuicksort(pivot: THIRDS)	descending	131072	789208
DualPivotQuicksort(pivot: THIRDS)	descending	262144	1657708
DualPivotQuicksort(pivot: THIRDS)	descending	524288	3832792
DualPivotQuicksort(pivot: THIRDS)	descending	1048576	7815292
DualPivotQuicksort(pivot: THIRDS)	descending	2097152	15772291
DualPivotQuicksort(pivot: THIRDS)	descending	4194304	35382834
DualPivotQuicksort(pivot: THIRDS)	descending	8388608	71042208
DualPivotQuicksort(pivot: THIRDS)	descending	16777216	148534334
DualPivotQuicksort(pivot: THIRDS)	descending	33554432	305315667
DualPivotQuicksort(pivot: THIRDS)	descending	67108864	646285917
DualPivotQuicksort(pivot: THIRDS)	descending	134217728	1361128792
DualPivotQuicksort(pivot: THIRDS)	descending	268435456	2753238042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	1024	34708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2048	69833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4096	125583
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8192	267583
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16384	588417
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	32768	1253542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	65536	2673708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	131072	5611084
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	262144	11900666
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	524288	25641167
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	1048576	54066541
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2097152	117720833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4194304	238234458
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8388608	503694167
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16777216	1045785250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	33554432	2189676042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	67108864	4526310417
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	134217728	9579126250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	268435456	19823196916
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1024	9125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2048	14792
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4096	25625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	8192	67792
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	16384	139875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	32768	264458
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	65536	590542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	131072	1161625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	262144	2574625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	524288	5927708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1048576	11822708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2097152	25255750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4194304	57094458
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	8388608	116445042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	16777216	243520750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	33554432	486501459
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	67108864	1084011542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	134217728	2281821916
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	268435456	4544437041
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	1024	10084
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	2048	18417
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	4096	31958
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	8192	69250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	16384	138667
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	32768	252208
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	65536	604750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	131072	1193917
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	262144	2612792
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	524288	5934459
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	1048576	12202334
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	2097152	25472375
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	4194304	58392916
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	8388608	117018542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	16777216	247662875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	33554432	492930291
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	67108864	1101290083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	134217728	2312021750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	268435456	4592058250
JavaArraysSort	random	1024	25209
JavaArraysSort	random	2048	58291
JavaArraysSort	random	4096	112500
JavaArraysSort	random	8192	269334
JavaArraysSort	random	16384	494250
JavaArraysSort	random	32768	973083
JavaArraysSort	random	65536	2023167
JavaArraysSort	random	131072	4395375
JavaArraysSort	random	262144	9229250
JavaArraysSort	random	524288	19600084
JavaArraysSort	random	1048576	41499542
JavaArraysSort	random	2097152	85337750
JavaArraysSort	random	4194304	184436042
JavaArraysSort	random	8388608	373541833
JavaArraysSort	random	16777216	795701542
JavaArraysSort	random	33554432	1654961167
JavaArraysSort	random	67108864	3444923167
JavaArraysSort	random	134217728	7122115375
JavaArraysSort	random	268435456	14810798000
JavaArraysSort	ascending	1024	2709
JavaArraysSort	ascending	2048	2875
JavaArraysSort	ascending	4096	2625
JavaArraysSort	ascending	8192	2417
JavaArraysSort	ascending	16384	5042
JavaArraysSort	ascending	32768	5834
JavaArraysSort	ascending	65536	14709
JavaArraysSort	ascending	131072	19208
JavaArraysSort	ascending	262144	40917
JavaArraysSort	ascending	524288	63792
JavaArraysSort	ascending	1048576	123792
JavaArraysSort	ascending	2097152	331000
JavaArraysSort	ascending	4194304	486625
JavaArraysSort	ascending	8388608	1227333
JavaArraysSort	ascending	16777216	2461959
JavaArraysSort	ascending	33554432	4792333
JavaArraysSort	ascending	67108864	9688042
JavaArraysSort	ascending	134217728	19946834
JavaArraysSort	ascending	268435456	36958667
JavaArraysSort	descending	1024	3459
JavaArraysSort	descending	2048	3083
JavaArraysSort	descending	4096	3875
JavaArraysSort	descending	8192	4250
JavaArraysSort	descending	16384	9792
JavaArraysSort	descending	32768	15375
JavaArraysSort	descending	65536	33667
JavaArraysSort	descending	131072	51041
JavaArraysSort	descending	262144	114917
JavaArraysSort	descending	524288	190958
JavaArraysSort	descending	1048576	390833
JavaArraysSort	descending	2097152	762625
JavaArraysSort	descending	4194304	1561667
JavaArraysSort	descending	8388608	3112292
JavaArraysSort	descending	16777216	6104792
JavaArraysSort	descending	33554432	12783583
JavaArraysSort	descending	67108864	25433500
JavaArraysSort	descending	134217728	51082250
JavaArraysSort	descending	268435456	99568125
QuicksortVariant1(pivot: RIGHT)	random	1024	34959
QuicksortVariant1(pivot: RIGHT)	random	2048	69458
QuicksortVariant1(pivot: RIGHT)	random	4096	139542
QuicksortVariant1(pivot: RIGHT)	random	8192	291208
QuicksortVariant1(pivot: RIGHT)	random	16384	584833
QuicksortVariant1(pivot: RIGHT)	random	32768	1293500
QuicksortVariant1(pivot: RIGHT)	random	65536	2636000
QuicksortVariant1(pivot: RIGHT)	random	131072	5433583
QuicksortVariant1(pivot: RIGHT)	random	262144	11595959
QuicksortVariant1(pivot: RIGHT)	random	524288	24170667
QuicksortVariant1(pivot: RIGHT)	random	1048576	51639250
QuicksortVariant1(pivot: RIGHT)	random	2097152	105257459
QuicksortVariant1(pivot: RIGHT)	random	4194304	218625167
QuicksortVariant1(pivot: RIGHT)	random	8388608	458556709
QuicksortVariant1(pivot: RIGHT)	random	16777216	971331000
QuicksortVariant1(pivot: RIGHT)	random	33554432	1979674833
QuicksortVariant1(pivot: RIGHT)	random	67108864	4072426250
QuicksortVariant1(pivot: RIGHT)	random	134217728	8617294833
QuicksortVariant1(pivot: RIGHT)	random	268435456	17840100292
QuicksortVariant1(pivot: RIGHT)	ascending	1024	206625
QuicksortVariant1(pivot: RIGHT)	ascending	2048	750416
QuicksortVariant1(pivot: RIGHT)	ascending	4096	3241875
QuicksortVariant1(pivot: RIGHT)	ascending	8192	11601458
QuicksortVariant1(pivot: RIGHT)	ascending	16384	48113000
QuicksortVariant1(pivot: RIGHT)	ascending	32768	SOE
QuicksortVariant1(pivot: RIGHT)	descending	1024	206209
QuicksortVariant1(pivot: RIGHT)	descending	2048	719417
QuicksortVariant1(pivot: RIGHT)	descending	4096	2817500
QuicksortVariant1(pivot: RIGHT)	descending	8192	8098292
QuicksortVariant1(pivot: RIGHT)	descending	16384	44981834
QuicksortVariant1(pivot: RIGHT)	descending	32768	SOE
QuicksortVariant1(pivot: MIDDLE)	random	1024	41917
QuicksortVariant1(pivot: MIDDLE)	random	2048	73500
QuicksortVariant1(pivot: MIDDLE)	random	4096	153333
QuicksortVariant1(pivot: MIDDLE)	random	8192	290959
QuicksortVariant1(pivot: MIDDLE)	random	16384	609792
QuicksortVariant1(pivot: MIDDLE)	random	32768	1253250
QuicksortVariant1(pivot: MIDDLE)	random	65536	2772250
QuicksortVariant1(pivot: MIDDLE)	random	131072	5703875
QuicksortVariant1(pivot: MIDDLE)	random	262144	12187792
QuicksortVariant1(pivot: MIDDLE)	random	524288	24909250
QuicksortVariant1(pivot: MIDDLE)	random	1048576	51320666
QuicksortVariant1(pivot: MIDDLE)	random	2097152	107790791
QuicksortVariant1(pivot: MIDDLE)	random	4194304	224695833
QuicksortVariant1(pivot: MIDDLE)	random	8388608	468325791
QuicksortVariant1(pivot: MIDDLE)	random	16777216	972504875
QuicksortVariant1(pivot: MIDDLE)	random	33554432	2025663042
QuicksortVariant1(pivot: MIDDLE)	random	67108864	4159965375
QuicksortVariant1(pivot: MIDDLE)	random	134217728	8648188542
QuicksortVariant1(pivot: MIDDLE)	random	268435456	17717536541
QuicksortVariant1(pivot: MIDDLE)	ascending	1024	8166
QuicksortVariant1(pivot: MIDDLE)	ascending	2048	15167
QuicksortVariant1(pivot: MIDDLE)	ascending	4096	31459
QuicksortVariant1(pivot: MIDDLE)	ascending	8192	44083
QuicksortVariant1(pivot: MIDDLE)	ascending	16384	107500
QuicksortVariant1(pivot: MIDDLE)	ascending	32768	168834
QuicksortVariant1(pivot: MIDDLE)	ascending	65536	350041
QuicksortVariant1(pivot: MIDDLE)	ascending	131072	734750
QuicksortVariant1(pivot: MIDDLE)	ascending	262144	1455209
QuicksortVariant1(pivot: MIDDLE)	ascending	524288	3503125
QuicksortVariant1(pivot: MIDDLE)	ascending	1048576	8303416
QuicksortVariant1(pivot: MIDDLE)	ascending	2097152	13640959
QuicksortVariant1(pivot: MIDDLE)	ascending	4194304	31325125
QuicksortVariant1(pivot: MIDDLE)	ascending	8388608	62818334
QuicksortVariant1(pivot: MIDDLE)	ascending	16777216	127970541
QuicksortVariant1(pivot: MIDDLE)	ascending	33554432	266372666
QuicksortVariant1(pivot: MIDDLE)	ascending	67108864	559137625
QuicksortVariant1(pivot: MIDDLE)	ascending	134217728	1149847083
QuicksortVariant1(pivot: MIDDLE)	ascending	268435456	2426896000
QuicksortVariant1(pivot: MIDDLE)	descending	1024	9209
QuicksortVariant1(pivot: MIDDLE)	descending	2048	15167
QuicksortVariant1(pivot: MIDDLE)	descending	4096	28125
QuicksortVariant1(pivot: MIDDLE)	descending	8192	60666
QuicksortVariant1(pivot: MIDDLE)	descending	16384	122875
QuicksortVariant1(pivot: MIDDLE)	descending	32768	216166
QuicksortVariant1(pivot: MIDDLE)	descending	65536	438959
QuicksortVariant1(pivot: MIDDLE)	descending	131072	945667
QuicksortVariant1(pivot: MIDDLE)	descending	262144	1930292
QuicksortVariant1(pivot: MIDDLE)	descending	524288	3902542
QuicksortVariant1(pivot: MIDDLE)	descending	1048576	7788750
QuicksortVariant1(pivot: MIDDLE)	descending	2097152	17633000
QuicksortVariant1(pivot: MIDDLE)	descending	4194304	34739250
QuicksortVariant1(pivot: MIDDLE)	descending	8388608	75251125
QuicksortVariant1(pivot: MIDDLE)	descending	16777216	151473833
QuicksortVariant1(pivot: MIDDLE)	descending	33554432	307021208
QuicksortVariant1(pivot: MIDDLE)	descending	67108864	633885666
QuicksortVariant1(pivot: MIDDLE)	descending	134217728	1229217375
QuicksortVariant1(pivot: MIDDLE)	descending	268435456	2549562125
QuicksortVariant1(pivot: MEDIAN3)	random	1024	37583
QuicksortVariant1(pivot: MEDIAN3)	random	2048	75167
QuicksortVariant1(pivot: MEDIAN3)	random	4096	155792
QuicksortVariant1(pivot: MEDIAN3)	random	8192	313208
